NO.,Chiral_molecules_smile,RT,Column,Tem/℃,T1/min,kα/℃·min-1,Tα/min,T2/min,kβ/℃·min-1,Tβ/min,T3/min,kγ/℃·min-1,Tγ/min,T4/min,kδ/℃·min-1,Tδ/min,T5/min
1258,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,44.771,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1259,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,45.025,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1260,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,55.042,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1261,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,55.042,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1262,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,59.597,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1263,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,59.597,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1264,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,60.41,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1265,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,60.41,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1266,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,75.804,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1267,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,75.804,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1268,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,78.695,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1269,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,78.695,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1270,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,86.234,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1271,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,86.234,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1272,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,91.15,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1273,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,91.15,HP_chiral_20β,40,2,5,40,78,0,0,0,0,0,0,0,0,0
1274,FC(F)C(F)(F)OC[C@@H](Cn1cncn1)c1ccc(Cl)cc1Cl,25.427,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1275,FC(F)C(F)(F)OC[C@H](Cn1cncn1)c1ccc(Cl)cc1Cl,25.427,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1276,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,27.351,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1277,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,27.549,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1278,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,37.474,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1279,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,37.474,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1280,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,41.952,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1281,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,41.952,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1282,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,42.72,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1283,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,42.72,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1284,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,58.047,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1285,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,58.047,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1286,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,60.881,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1287,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,60.881,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1288,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,68.344,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1289,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,68.344,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1290,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,73.227,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1291,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,73.227,HP_chiral_20β,40,2,10,20,98,0,0,0,0,0,0,0,0,0
1292,FC(F)C(F)(F)OC[C@@H](Cn1cncn1)c1ccc(Cl)cc1Cl,19.697,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1293,FC(F)C(F)(F)OC[C@H](Cn1cncn1)c1ccc(Cl)cc1Cl,19.697,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1294,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,21.542,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1295,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,21.712,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1296,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,31.592,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1297,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,31.592,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1298,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,36.023,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1299,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,36.023,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1300,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,36.773,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1301,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,36.773,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1302,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,52.069,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1303,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,52.069,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1304,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,54.875,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1305,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,54.875,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1306,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,62.355,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1307,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,62.355,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1308,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,67.242,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1309,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,67.242,HP_chiral_20β,40,2,15,13.3,104.67,0,0,0,0,0,0,0,0,0
1310,FC(F)C(F)(F)OC[C@@H](Cn1cncn1)c1ccc(Cl)cc1Cl,16.835,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1311,FC(F)C(F)(F)OC[C@H](Cn1cncn1)c1ccc(Cl)cc1Cl,16.835,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1312,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,18.639,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1313,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,18.806,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1314,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,28.649,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1315,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,28.649,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1316,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,33.057,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1317,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,33.057,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1318,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,33.792,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1319,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,33.792,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1320,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,49.041,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1321,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,49.041,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1322,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,51.88,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1323,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,51.88,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1324,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,59.289,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1325,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,59.289,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1326,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,64.134,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1327,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,64.134,HP_chiral_20β,40,2,20,10,107,0,0,0,0,0,0,0,0,0
1328,FC(F)C(F)(F)OC[C@@H](Cn1cncn1)c1ccc(Cl)cc1Cl,12.554,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1329,FC(F)C(F)(F)OC[C@H](Cn1cncn1)c1ccc(Cl)cc1Cl,12.554,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1330,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,14.297,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1331,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,14.453,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1332,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,24.248,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1333,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,24.248,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1334,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,28.633,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1335,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,28.633,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1336,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,29.381,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1337,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,29.381,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1338,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,44.627,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1339,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,44.627,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1340,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,47.397,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1341,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,47.397,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1342,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,54.753,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1343,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,54.753,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1344,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,59.579,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1345,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,59.579,HP_chiral_20β,40,2,40,5,107,0,0,0,0,0,0,0,0,0
1346,ClC[C@@H](Br)CBr,8.275,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1347,ClC[C@H](Br)CBr,8.275,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1348,CCOP(=S)(OCC)O[C@@H](Cl)C(Cl)(Cl)Cl,17.21,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1349,CCOP(=S)(OCC)O[C@H](Cl)C(Cl)(Cl)Cl,17.21,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1350,COP(=O)(OC)OC1=C(Cl)[C@H]2C=CC[C@H]12,18.709,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1351,COP(=O)(OC)OC1=C(Cl)[C@@H]2C=CC[C@H]12,18.709,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1352,COP(=O)(OC)OC1=C(Cl)[C@H]2C=CC[C@@H]12,18.709,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1353,COP(=O)(OC)OC1=C(Cl)[C@@H]2C=CC[C@@H]12,18.709,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1354,CO[P@]1(=S)OCc2ccccc2O1,25.491,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1355,CO[P@@]1(=S)OCc2ccccc2O1,25.491,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1356,CCO[P@](=S)(CC)Sc1ccccc1,26.548,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1357,CCO[P@@](=S)(CC)Sc1ccccc1,26.548,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1358,C=C[C@@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,36.745,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1359,C=C[C@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,36.745,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1360,CCOC(=O)C[C@@H](SP(=S)(OC)OC)C(=O)OCC,42.479,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1361,CCOC(=O)C[C@H](SP(=S)(OC)OC)C(=O)OCC,42.479,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1362,CCO[C@H]1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,44.957,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1363,CCO[C@@H]1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,44.957,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1364,CCOC(=O)[C@@H](SP(=S)(OC)OC)c1ccccc1,48.789,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1365,CCOC(=O)[C@H](SP(=S)(OC)OC)c1ccccc1,48.789,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1366,CCCS[P@](=S)(OCC)Oc1ccc(Cl)cc1Cl,50.446,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1367,CCCS[P@@](=S)(OCC)Oc1ccc(Cl)cc1Cl,50.446,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1368,CCOC(=O)[C@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,51.625,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1369,CCOC(=O)[C@@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,51.625,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1370,FC(F)C(F)(F)OC[C@@H](Cn1cncn1)c1ccc(Cl)cc1Cl,53.491,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1371,FC(F)C(F)(F)OC[C@H](Cn1cncn1)c1ccc(Cl)cc1Cl,53.491,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1372,C[C@@]12C[C@]1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,53.731,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1373,C[C@@]12C[C@@]1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,53.731,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1374,C[C@]12C[C@]1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,53.731,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1375,C[C@]12C[C@@]1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,53.731,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1376,CCCS[P@](=O)(OCC)Oc1ccc(Br)cc1Cl,54.269,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1377,CCCS[P@@](=O)(OCC)Oc1ccc(Br)cc1Cl,54.269,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1378,CCN(CC)C(=O)[C@H](C)Oc1cccc2ccccc12,54.635,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1379,CCN(CC)C(=O)[C@@H](C)Oc1cccc2ccccc12,54.635,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1380,CCO[P@@](=S)(N[C@@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],56.746,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1381,CCO[P@@](=S)(N[C@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],56.746,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1382,CCO[P@](=S)(N[C@@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],56.746,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1383,CCO[P@](=S)(N[C@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],56.746,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1384,O=C1[C@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,57.071,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1385,O=C1[C@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,57.071,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1386,O=C1[C@@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,57.071,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1387,O=C1[C@@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,57.071,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1388,CCCC[C@](O)(Cn1cncn1)c1ccc(Cl)cc1Cl,57.169,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1389,CCCC[C@@](O)(Cn1cncn1)c1ccc(Cl)cc1Cl,57.169,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1390,CC(C)(C)[C@@H](O)[C@H](Cc1ccc(Cl)cc1Cl)n1cncn1,61.61,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1391,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1Cl)n1cncn1,61.61,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1392,CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1Cl)n1cncn1,61.61,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1393,CC(C)(C)[C@H](O)[C@@H](Cc1ccc(Cl)cc1Cl)n1cncn1,61.61,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1394,COC(=O)[C@@H](C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,67.278,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1395,COC(=O)[C@H](C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,67.278,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1396,CC(=C[C@@H]1[C@H](C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C,68.324,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
1397,CC(=C[C@H]1[C@H](C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C,68.324,"CP_Cyclodextrin_β_2,3,6_M_19",40,2,20,6,1,1,65,90,0,0,0,0,0,0
